density, u_velocity, v_velocity, pressure, x_points, y_points, z_points
0.116144, 867.972, 6.42892e-07, 10000, -0.00285183, -0.182189, 0.0
0.116144, 867.972, 2.39624e-07, 10000, -0.00290635, -0.185688, 0.0
0.116144, 867.972, 8.76033e-08, 10000, -0.00296088, -0.189186, 0.0
0.116144, 867.972, 3.1321e-08, 10000, -0.0030154, -0.192685, 0.0
0.116144, 867.972, 1.09258e-08, 10000, -0.00306992, -0.196183, 0.0
0.116144, 867.972, 3.70777e-09, 10000, -0.00312445, -0.199681, 0.0
0.116144, 867.972, 1.2208e-09, 10000, -0.00317897, -0.20318, 0.0
0.116144, 867.972, 3.88959e-10, 10000, -0.00323349, -0.206678, 0.0
0.116144, 867.972, 1.19636e-10, 10000, -0.00328802, -0.210177, 0.0
0.116144, 867.972, 3.5411e-11, 10000, -0.00334254, -0.213675, 0.0
0.116144, 867.972, 1.00982e-11, 10000, -0.00339706, -0.217174, 0.0
0.116144, 867.972, 2.67609e-12, 10000, -0.00345159, -0.220672, 0.0
0.116144, 867.972, 7.76185e-13, 10000, -0.00350611, -0.224171, 0.0
0.116144, 867.972, 1.51184e-13, 10000, -0.00356063, -0.227669, 0.0
0.116144, 867.972, 4.47826e-14, 10000, -0.00361515, -0.231168, 0.0
0.116144, 867.972, -2.34634e-14, 10000, -0.00366968, -0.234666, 0.0
0.116144, 867.972, 1.31067e-14, 10000, -0.0037242, -0.238164, 0.0
0.116144, 867.972, -1.32348e-15, 10000, -0.00377872, -0.241663, 0.0
0.116144, 867.972, 3.58009e-14, 10000, -0.00383325, -0.245161, 0.0
0.116144, 867.972, -2.08743e-14, 10000, -0.00388777, -0.24866, 0.0
0.116144, 867.972, -3.76557e-15, 10000, -0.00394229, -0.252158, 0.0
0.116144, 867.972, -3.27004e-14, 10000, -0.00399682, -0.255657, 0.0
0.116144, 867.972, 6.06484e-14, 10000, -0.00405134, -0.259155, 0.0
0.116144, 867.972, 1.37076e-14, 10000, -0.00410586, -0.262654, 0.0
0.116144, 867.972, -4.52582e-14, 10000, -0.00416039, -0.266152, 0.0
0.116144, 867.972, 1.3579e-14, 10000, -0.00421491, -0.269651, 0.0
0.116144, 867.972, -1.73174e-14, 10000, -0.00426943, -0.273149, 0.0
-1.75336e+07, 1297.47, -60.2717, -1.56667e+12, -0.00479095, -0.101597, 0.0
-3.47001e+06, 1010.89, -333.086, -3.37261e+11, -0.00495273, -0.105036, 0.0
-914961, 920.835, -409.757, -8.69386e+10, -0.00511451, -0.108476, 0.0
-202807, 868.646, -453.692, -1.94799e+10, -0.00527629, -0.111916, 0.0
-38957.9, 829.786, -493.931, -3.80585e+09, -0.00543807, -0.115355, 0.0
-6798.03, 797.525, -532.755, -6.7712e+08, -0.00559984, -0.118795, 0.0
-1114.46, 769.467, -569.644, -1.13162e+08, -0.00576162, -0.122235, 0.0
-176.01, 744.832, -603.011, -1.81765e+07, -0.0059234, -0.125675, 0.0
-27.2048, 723.337, -632.094, -2.84357e+06, -0.00608518, -0.129114, 0.0
-4.09991, 703.819, -662.307, -428411, -0.00624696, -0.132554, 0.0
-0.64643, 633.707, -907.989, -44618.1, -0.00640873, -0.135994, 0.0
0.113312, 871.646, 14.053, 9514.15, -0.00657051, -0.139433, 0.0
0.115701, 868.351, 1.25441, 9946.82, -0.00673229, -0.142873, 0.0
0.116104, 868.004, 0.113348, 9995.14, -0.00689407, -0.146313, 0.0
0.11614, 867.974, 0.0100866, 9999.55, -0.00705585, -0.149753, 0.0
0.116144, 867.972, 0.00109886, 9999.95, -0.00721763, -0.153192, 0.0
0.116144, 867.972, 0.000202794, 9999.99, -0.0073794, -0.156632, 0.0
0.116144, 867.972, 6.0361e-05, 10000, -0.00754118, -0.160072, 0.0
0.116144, 867.972, 2.16528e-05, 10000, -0.00770296, -0.163512, 0.0
0.116144, 867.972, 8.17283e-06, 10000, -0.00786474, -0.166951, 0.0
0.116144, 867.972, 3.12607e-06, 10000, -0.00802652, -0.170391, 0.0
0.116144, 867.972, 1.19767e-06, 10000, -0.00818829, -0.173831, 0.0
0.116144, 867.972, 4.56126e-07, 10000, -0.00835007, -0.17727, 0.0
0.116144, 867.972, 1.71714e-07, 10000, -0.00851185, -0.18071, 0.0
0.116144, 867.972, 6.36184e-08, 10000, -0.00867363, -0.18415, 0.0
0.116144, 867.972, 2.31074e-08, 10000, -0.00883541, -0.18759, 0.0
0.116144, 867.972, 8.20627e-09, 10000, -0.00899718, -0.191029, 0.0
0.116144, 867.972, 2.84318e-09, 10000, -0.00915896, -0.194469, 0.0
0.116144, 867.972, 9.57982e-10, 10000, -0.00932074, -0.197909, 0.0
0.116144, 867.972, 3.13079e-10, 10000, -0.00948252, -0.201349, 0.0
0.116144, 867.972, 9.89794e-11, 10000, -0.0096443, -0.204788, 0.0
0.116144, 867.972, 3.02126e-11, 10000, -0.00980608, -0.208228, 0.0
0.116144, 867.972, 8.81531e-12, 10000, -0.00996785, -0.211668, 0.0
0.116144, 867.972, 2.53635e-12, 10000, -0.0101296, -0.215107, 0.0
0.116144, 867.972, 6.53321e-13, 10000, -0.0102914, -0.218547, 0.0
0.116144, 867.972, 1.93353e-13, 10000, -0.0104532, -0.221987, 0.0
0.116144, 867.972, 4.38263e-14, 10000, -0.010615, -0.225427, 0.0
0.116144, 867.972, 1.35877e-14, 10000, -0.0107767, -0.228866, 0.0
0.116144, 867.972, -1.09565e-14, 10000, -0.0109385, -0.232306, 0.0
0.116144, 867.972, 5.44637e-15, 10000, -0.0111003, -0.235746, 0.0
0.116144, 867.972, -6.50568e-15, 10000, -0.0112621, -0.239185, 0.0
0.116144, 867.972, 2.72068e-14, 10000, -0.0114239, -0.242625, 0.0
0.116144, 867.972, 8.29322e-15, 10000, -0.0115856, -0.246065, 0.0
0.116144, 867.972, 1.17559e-14, 10000, -0.0117474, -0.249505, 0.0
0.116144, 867.972, -4.10468e-14, 10000, -0.0119092, -0.252944, 0.0
0.116144, 867.972, 1.04602e-14, 10000, -0.012071, -0.256384, 0.0
0.116144, 867.972, 1.0715e-14, 10000, -0.0122327, -0.259824, 0.0
0.116144, 867.972, -1.39019e-14, 10000, -0.0123945, -0.263264, 0.0
0.116144, 867.972, 1.62077e-14, 10000, -0.0125563, -0.266703, 0.0
0.116144, 867.972, -1.01778e-14, 10000, -0.0127181, -0.270143, 0.0
-6.35649e+06, 1301.14, -84.8668, -5.71401e+11, -0.00797764, -0.101368, 0.0
-1.15491e+06, 991.768, -343.678, -1.12819e+11, -0.00824305, -0.104746, 0.0
-275899, 896.674, -421.927, -2.63221e+10, -0.00850846, -0.108124, 0.0
-55618.1, 842.629, -468.534, -5.38042e+09, -0.00877386, -0.111502, 0.0
-9780.58, 802.05, -512.451, -9.65682e+08, -0.00903927, -0.11488, 0.0
-1580.83, 768.088, -554.435, -1.59529e+08, -0.00930468, -0.118258, 0.0
-243.564, 738.756, -592.633, -2.50688e+07, -0.00957008, -0.121635, 0.0
-36.629, 713.566, -625.269, -3.82586e+06, -0.00983549, -0.125013, 0.0
-5.38694, 691.198, -657.104, -564167, -0.0101009, -0.128391, 0.0
-0.864359, 632.856, -827.181, -72027.9, -0.0103663, -0.131769, 0.0
0.112823, 873.964, 20.792, 9305.21, -0.0106317, -0.135147, 0.0
0.115627, 868.451, 1.45234, 9938.02, -0.0108971, -0.138525, 0.0
0.116104, 868.007, 0.110806, 9995.22, -0.0111625, -0.141902, 0.0
0.116141, 867.974, 0.00844188, 9999.63, -0.0114279, -0.14528, 0.0
0.116144, 867.972, 0.000812008, 9999.96, -0.0116933, -0.148658, 0.0
0.116144, 867.972, 0.000144165, 9999.99, -0.0119587, -0.152036, 0.0
0.116144, 867.972, 4.2973e-05, 10000, -0.0122241, -0.155414, 0.0
0.116144, 867.972, 1.53348e-05, 10000, -0.0124896, -0.158792, 0.0
0.116144, 867.972, 5.74299e-06, 10000, -0.012755, -0.162169, 0.0
0.116144, 867.972, 2.18624e-06, 10000, -0.0130204, -0.165547, 0.0
0.116144, 867.972, 8.36496e-07, 10000, -0.0132858, -0.168925, 0.0
0.116144, 867.972, 3.19848e-07, 10000, -0.0135512, -0.172303, 0.0
0.116144, 867.972, 1.21419e-07, 10000, -0.0138166, -0.175681, 0.0
0.116144, 867.972, 4.55285e-08, 10000, -0.014082, -0.179059, 0.0
0.116144, 867.972, 1.67934e-08, 10000, -0.0143474, -0.182436, 0.0
0.116144, 867.972, 6.07064e-09, 10000, -0.0146128, -0.185814, 0.0
0.116144, 867.972, 2.14536e-09, 10000, -0.0148782, -0.189192, 0.0
0.116144, 867.972, 7.3962e-10, 10000, -0.0151436, -0.19257, 0.0
0.116144, 867.972, 2.47973e-10, 10000, -0.015409, -0.195948, 0.0
0.116144, 867.972, 8.0594e-11, 10000, -0.0156744, -0.199326, 0.0
0.116144, 867.972, 2.53111e-11, 10000, -0.0159398, -0.202703, 0.0
0.116144, 867.972, 7.7062e-12, 10000, -0.0162052, -0.206081, 0.0
0.116144, 867.972, 2.25266e-12, 10000, -0.0164707, -0.209459, 0.0
0.116144, 867.972, 6.02463e-13, 10000, -0.0167361, -0.212837, 0.0
0.116144, 867.972, 1.8548e-13, 10000, -0.0170015, -0.216215, 0.0
0.116144, 867.972, 1.27876e-14, 10000, -0.0172669, -0.219593, 0.0
0.116144, 867.972, 1.3199e-14, 10000, -0.0175323, -0.222971, 0.0
0.116144, 867.972, 7.88783e-15, 10000, -0.0177977, -0.226348, 0.0
0.116144, 867.972, 5.7552e-15, 10000, -0.0180631, -0.229726, 0.0
0.116144, 867.972, -2.95249e-14, 10000, -0.0183285, -0.233104, 0.0
0.116144, 867.972, 1.17088e-14, 10000, -0.0185939, -0.236482, 0.0
0.116144, 867.972, 1.27124e-14, 10000, -0.0188593, -0.23986, 0.0
0.116144, 867.972, 1.63324e-14, 10000, -0.0191247, -0.243238, 0.0
0.116144, 867.972, 1.51464e-14, 10000, -0.0193901, -0.246615, 0.0
0.116144, 867.972, -6.05809e-14, 10000, -0.0196555, -0.249993, 0.0
0.116144, 867.972, 4.83378e-14, 10000, -0.0199209, -0.253371, 0.0
0.116144, 867.972, 2.57031e-14, 10000, -0.0201863, -0.256749, 0.0
0.116144, 867.972, -4.8799e-14, 10000, -0.0204518, -0.260127, 0.0
0.116144, 867.972, 2.42919e-14, 10000, -0.0207172, -0.263505, 0.0
0.116144, 867.972, -2.08645e-14, 10000, -0.0209826, -0.266882, 0.0
-2.31379e+06, 1304.5, -108.519, -2.09447e+11, -0.0111547, -0.10104, 0.0
-379868, 973.677, -352.915, -3.73505e+10, -0.0115201, -0.104353, 0.0
-81302.8, 872.092, -434.559, -7.79977e+09, -0.0118854, -0.107666, 0.0
-14821.4, 815.223, -485.066, -1.44708e+09, -0.0122507, -0.110979, 0.0
-2385.21, 772.259, -533.299, -2.3851e+08, -0.012616, -0.114292, 0.0
-359.016, 736.437, -577.834, -3.67443e+07, -0.0129814, -0.117605, 0.0
-52.4384, 706.26, -615.674, -5.46514e+06, -0.0133467, -0.120919, 0.0
-7.52229, 680.204, -650.043, -788962, -0.013712, -0.124232, 0.0
-1.20503, 632.755, -759.93, -112257, -0.0140774, -0.127545, 0.0
0.111408, 883.524, 47.1886, 8414.07, -0.0144427, -0.130858, 0.0
0.115305, 868.794, 2.33462, 9899.83, -0.014808, -0.134171, 0.0
0.116094, 868.02, 0.138029, 9994.03, -0.0151733, -0.137484, 0.0
0.116141, 867.974, 0.00832674, 9999.63, -0.0155387, -0.140797, 0.0
0.116144, 867.972, 0.000648217, 9999.97, -0.015904, -0.14411, 0.0
0.116144, 867.972, 0.000104554, 9999.99, -0.0162693, -0.147423, 0.0
0.116144, 867.972, 3.07431e-05, 10000, -0.0166346, -0.150736, 0.0
0.116144, 867.972, 1.08569e-05, 10000, -0.017, -0.154049, 0.0
0.116144, 867.972, 4.02118e-06, 10000, -0.0173653, -0.157362, 0.0
0.116144, 867.972, 1.5191e-06, 10000, -0.0177306, -0.160675, 0.0
0.116144, 867.972, 5.79629e-07, 10000, -0.0180959, -0.163988, 0.0
0.116144, 867.972, 2.21777e-07, 10000, -0.0184613, -0.167301, 0.0
0.116144, 867.972, 8.47262e-08, 10000, -0.0188266, -0.170614, 0.0
0.116144, 867.972, 3.21089e-08, 10000, -0.0191919, -0.173927, 0.0
0.116144, 867.972, 1.20131e-08, 10000, -0.0195572, -0.17724, 0.0
0.116144, 867.972, 4.41986e-09, 10000, -0.0199226, -0.180553, 0.0
0.116144, 867.972, 1.5932e-09, 10000, -0.0202879, -0.183866, 0.0
0.116144, 867.972, 5.6141e-10, 10000, -0.0206532, -0.187179, 0.0
0.116144, 867.972, 1.92988e-10, 10000, -0.0210186, -0.190492, 0.0
0.116144, 867.972, 6.45542e-11, 10000, -0.0213839, -0.193805, 0.0
0.116144, 867.972, 2.09047e-11, 10000, -0.0217492, -0.197118, 0.0
0.116144, 867.972, 6.56121e-12, 10000, -0.0221145, -0.200431, 0.0
0.116144, 867.972, 1.95527e-12, 10000, -0.0224799, -0.203744, 0.0
0.116144, 867.972, 5.61299e-13, 10000, -0.0228452, -0.207057, 0.0
0.116144, 867.972, 1.83395e-13, 10000, -0.0232105, -0.21037, 0.0
0.116144, 867.972, 9.83304e-15, 10000, -0.0235758, -0.213683, 0.0
0.116144, 867.972, 4.11695e-14, 10000, -0.0239412, -0.216996, 0.0
0.116144, 867.972, 5.21556e-14, 10000, -0.0243065, -0.220309, 0.0
0.116144, 867.972, -4.78261e-14, 10000, -0.0246718, -0.223622, 0.0
0.116144, 867.972, -1.49581e-14, 10000, -0.0250371, -0.226935, 0.0
0.116144, 867.972, -1.01621e-14, 10000, -0.0254025, -0.230248, 0.0
0.116144, 867.972, 2.55498e-14, 10000, -0.0257678, -0.233561, 0.0
0.116144, 867.972, 1.63681e-15, 10000, -0.0261331, -0.236874, 0.0
0.116144, 867.972, -1.43516e-14, 10000, -0.0264985, -0.240187, 0.0
0.116144, 867.972, -2.29101e-15, 10000, -0.0268638, -0.243501, 0.0
0.116144, 867.972, -1.09674e-14, 10000, -0.0272291, -0.246814, 0.0
0.116144, 867.972, 2.66925e-14, 10000, -0.0275944, -0.250127, 0.0
0.116144, 867.972, -7.51475e-16, 10000, -0.0279598, -0.25344, 0.0
0.116144, 867.972, -1.10726e-15, 10000, -0.0283251, -0.256753, 0.0
0.116144, 867.972, -6.33275e-15, 10000, -0.0286904, -0.260066, 0.0
0.116144, 867.972, -5.24005e-15, 10000, -0.0290557, -0.263379, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0143191, -0.100613, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0147806, -0.103858, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0152421, -0.107104, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0157035, -0.110349, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.016165, -0.113595, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0166265, -0.11684, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0170879, -0.120086, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0175494, -0.123332, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0180109, -0.126577, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0184724, -0.129823, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0189338, -0.133068, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0193953, -0.136314, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0198568, -0.139559, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0203182, -0.142805, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0207797, -0.14605, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0212412, -0.149296, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0217026, -0.152541, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0221641, -0.155787, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0226256, -0.159032, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0230871, -0.162278, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0235485, -0.165523, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.02401, -0.168769, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0244715, -0.172014, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0249329, -0.17526, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0253944, -0.178505, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0258559, -0.181751, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0263173, -0.184996, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0267788, -0.188242, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0272403, -0.191487, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0277018, -0.194733, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0281632, -0.197978, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0286247, -0.201224, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0290862, -0.204469, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0295476, -0.207715, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0300091, -0.21096, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0304706, -0.214206, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.030932, -0.217451, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0313935, -0.220697, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.031855, -0.223942, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0323165, -0.227188, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0327779, -0.230434, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0332394, -0.233679, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0337009, -0.236925, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0341623, -0.24017, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0346238, -0.243416, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0350853, -0.246661, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0355467, -0.249907, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0360082, -0.253152, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0364697, -0.256398, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0369312, -0.259643, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0174677, -0.100087, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0180215, -0.103262, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0185752, -0.106438, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.019129, -0.109613, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0196828, -0.112789, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0202366, -0.115964, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0207904, -0.11914, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0213442, -0.122315, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0218979, -0.125491, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0224517, -0.128666, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0230055, -0.131842, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0235593, -0.135017, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0241131, -0.138193, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0246669, -0.141368, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0252206, -0.144544, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0257744, -0.147719, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0263282, -0.150895, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.026882, -0.154071, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0274358, -0.157246, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0279896, -0.160422, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0285433, -0.163597, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0290971, -0.166773, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0296509, -0.169948, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0302047, -0.173124, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0307585, -0.176299, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0313123, -0.179475, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.031866, -0.18265, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0324198, -0.185826, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0329736, -0.189001, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0335274, -0.192177, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0340812, -0.195352, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.034635, -0.198528, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0351887, -0.201703, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0357425, -0.204879, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0362963, -0.208055, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0368501, -0.21123, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0374039, -0.214406, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0379577, -0.217581, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0385114, -0.220757, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0390652, -0.223932, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.039619, -0.227108, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0401728, -0.230283, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0407266, -0.233459, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0412804, -0.236634, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0418341, -0.23981, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0423879, -0.242985, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0429417, -0.246161, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0434955, -0.249336, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0440493, -0.252512, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0446031, -0.255687, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0205973, -0.0994618, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0212396, -0.102565, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0218818, -0.105668, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.022524, -0.108772, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0231662, -0.111875, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0238085, -0.114978, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0244507, -0.118082, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0250929, -0.121185, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0257351, -0.124288, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0263774, -0.127391, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0270196, -0.130495, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0276618, -0.133598, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.028304, -0.136701, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0289463, -0.139805, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0295885, -0.142908, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0302307, -0.146011, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.030873, -0.149115, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0315152, -0.152218, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0321574, -0.155321, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0327996, -0.158424, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0334419, -0.161528, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0340841, -0.164631, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0347263, -0.167734, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0353685, -0.170838, 0.0
