density, u_velocity, v_velocity, pressure, x_points, y_points, z_points
0.0758465, 899.792, -43.2657, 10718.9, -0.000792202, -0.100868, 0.0
0.088756, 878.466, -71.5156, 12106, -0.000805943, -0.102624, 0.0
0.100957, 862.258, -96.7502, 13435.5, -0.000819823, -0.104398, 0.0
0.112753, 849.62, -118.741, 14768.3, -0.000833842, -0.10619, 0.0
0.1242, 839.556, -138.359, 16108.1, -0.000848001, -0.108, 0.0
0.135402, 831.422, -156.16, 17460.3, -0.000862303, -0.109828, 0.0
0.146461, 824.801, -172.531, 18830.4, -0.000876749, -0.111675, 0.0
0.157455, 819.406, -187.755, 20223.3, -0.00089134, -0.11354, 0.0
0.168443, 815.02, -202.042, 21644, -0.000906077, -0.115424, 0.0
0.179466, 811.467, -215.555, 23096.7, -0.000920963, -0.117327, 0.0
0.190554, 808.592, -228.422, 24585.6, -0.000935998, -0.119248, 0.0
0.201725, 806.253, -240.745, 26114.6, -0.000951185, -0.12119, 0.0
0.212982, 804.309, -252.585, 27684.9, -0.000966524, -0.12315, 0.0
0.224252, 802.619, -263.887, 29283.1, -0.000982017, -0.125131, 0.0
0.235192, 801.064, -274.213, 30840.3, -0.000997666, -0.127131, 0.0
0.244626, 799.701, -282.07, 32120.8, -0.00101347, -0.129152, 0.0
0.249378, 799.237, -283.553, 32509.4, -0.00102944, -0.131192, 0.0
0.24374, 801.672, -270.761, 30998.1, -0.00104556, -0.133254, 0.0
0.222165, 810.063, -232.759, 26769.5, -0.00106185, -0.135335, 0.0
0.184672, 827.596, -161.569, 20121.1, -0.0010783, -0.137438, 0.0
0.145986, 849.763, -74.5922, 13949.8, -0.00109492, -0.139562, 0.0
0.12434, 862.865, -20.7712, 10984.5, -0.0011117, -0.141708, 0.0
0.117695, 866.964, -3.99739, 10179.9, -0.00112865, -0.143875, 0.0
0.116398, 867.801, -0.654649, 10029.2, -0.00114578, -0.146063, 0.0
0.116183, 867.945, -0.0990023, 10004.4, -0.00116307, -0.148274, 0.0
0.11615, 867.968, -0.0140853, 10000.6, -0.00118054, -0.150507, 0.0
0.116145, 867.971, -0.00189728, 10000.1, -0.00119818, -0.152762, 0.0
0.116144, 867.972, -0.000242947, 10000, -0.001216, -0.15504, 0.0
0.116144, 867.972, -2.96715e-05, 10000, -0.00123401, -0.157341, 0.0
0.116144, 867.972, -3.46612e-06, 10000, -0.00125219, -0.159665, 0.0
0.116144, 867.972, -3.88231e-07, 10000, -0.00127055, -0.162013, 0.0
0.116144, 867.972, -4.17843e-08, 10000, -0.0012891, -0.164384, 0.0
0.116144, 867.972, -4.3295e-09, 10000, -0.00130783, -0.166779, 0.0
0.116144, 867.972, -4.32607e-10, 10000, -0.00132676, -0.169197, 0.0
0.116144, 867.972, -4.1843e-11, 10000, -0.00134587, -0.171641, 0.0
0.116144, 867.972, -3.98114e-12, 10000, -0.00136518, -0.174108, 0.0
0.116144, 867.972, -4.50342e-13, 10000, -0.00138468, -0.176601, 0.0
0.116144, 867.972, -1.156e-13, 10000, -0.00140437, -0.179119, 0.0
0.116144, 867.972, -7.93944e-14, 10000, -0.00142427, -0.181661, 0.0
0.116144, 867.972, -1.61976e-13, 10000, -0.00144436, -0.18423, 0.0
0.116144, 867.972, 2.1268e-14, 10000, -0.00146466, -0.186824, 0.0
0.116144, 867.972, 1.09126e-13, 10000, -0.00148515, -0.189445, 0.0
0.116144, 867.972, -8.50305e-14, 10000, -0.00150586, -0.192091, 0.0
0.116144, 867.972, -1.01022e-13, 10000, -0.00152677, -0.194764, 0.0
0.116144, 867.972, 3.22801e-14, 10000, -0.0015479, -0.197465, 0.0
0.116144, 867.972, 2.27748e-14, 10000, -0.00156923, -0.200192, 0.0
0.116144, 867.972, 7.46144e-14, 10000, -0.00159078, -0.202947, 0.0
0.116144, 867.972, 7.47131e-14, 10000, -0.00161255, -0.205729, 0.0
0.116144, 867.972, 7.6825e-14, 10000, -0.00163454, -0.208539, 0.0
0.116144, 867.972, 5.3286e-14, 10000, -0.00165674, -0.211378, 0.0
