density, u_velocity, v_velocity, pressure, x_points, y_points, z_points
0.205485, -0.163207, -566.462, 40125.5, 0.294118, 0.00325, 0.0
0.115863, 0, -875.248, 9444.52, 0.294118, 0.00975, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.01625, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.02275, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.02925, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.03575, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.04225, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.04875, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.05525, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.06175, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.06825, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.07475, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.08125, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.08775, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.09425, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.10075, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.10725, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.11375, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.12025, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.12675, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.13325, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.13975, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.14625, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.15275, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.15925, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.16575, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.17225, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.17875, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.18525, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.19175, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.19825, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.20475, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.21125, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.21775, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.22425, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.23075, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.23725, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.24375, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.25025, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.25675, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.26325, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.26975, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.27625, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.28275, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.28925, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.29575, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.30225, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.30875, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.31525, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.32175, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.32825, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.33475, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.34125, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.34775, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.35425, 0.0
0.116144, 0, -867.972, 10000, 0.294118, 0.36075, 0.0
