density, u_velocity, v_velocity, pressure, x_points, y_points, z_points
-7.23135e+06, 1990.59, 103.958, 2.29752e+11, -0.0015978, -0.101725, 0.0
19516.5, 2285.57, 18018, -1.33968e+12, -0.00165232, -0.105223, 0.0
515527, 892.712, -243.625, 4.19468e+10, -0.00170685, -0.108721, 0.0
378893, 830.572, -349.658, 3.47409e+10, -0.00176137, -0.11222, 0.0
163516, 794.327, -396.363, 1.53664e+10, -0.00181589, -0.115718, 0.0
55082.2, 768.634, -433.087, 5.26634e+09, -0.00187042, -0.119217, 0.0
15927.1, 747.792, -467.439, 1.5496e+09, -0.00192494, -0.122715, 0.0
4156.96, 729.411, -501.119, 4.11902e+08, -0.00197946, -0.126214, 0.0
1012.11, 712.492, -533.953, 1.0213e+08, -0.00203398, -0.129712, 0.0
235.486, 696.769, -564.793, 2.41721e+07, -0.00208851, -0.133211, 0.0
53.362, 682.458, -591.636, 5.56384e+06, -0.00214303, -0.136709, 0.0
11.9913, 670.255, -610.208, 1.27163e+06, -0.00219755, -0.140208, 0.0
2.76115, 662.469, -603.928, 303216, -0.00225208, -0.143706, 0.0
0.708333, 688.168, -497.792, 84253.4, -0.0023066, -0.147205, 0.0
0.231638, 797.006, -216.57, 24661.3, -0.00236112, -0.150703, 0.0
0.129711, 856.609, -35.7598, 11641.3, -0.00241565, -0.154201, 0.0
0.117382, 866.847, -3.48286, 10149.3, -0.00247017, -0.1577, 0.0
0.116253, 867.87, -0.307939, 10013.1, -0.00252469, -0.161198, 0.0
0.116154, 867.963, -0.0270198, 10001.2, -0.00257922, -0.164697, 0.0
0.116145, 867.971, -0.00238183, 10000.1, -0.00263374, -0.168195, 0.0
0.116144, 867.972, -0.00021162, 10000, -0.00268826, -0.171694, 0.0
0.116144, 867.972, -1.89643e-05, 10000, -0.00274278, -0.175192, 0.0
0.116144, 867.972, -1.71195e-06, 10000, -0.00279731, -0.178691, 0.0
0.116144, 867.972, -1.55231e-07, 10000, -0.00285183, -0.182189, 0.0
0.116144, 867.972, -1.40845e-08, 10000, -0.00290635, -0.185688, 0.0
0.116144, 867.972, -1.27355e-09, 10000, -0.00296088, -0.189186, 0.0
0.116144, 867.972, -1.14308e-10, 10000, -0.0030154, -0.192685, 0.0
0.116144, 867.972, -1.01574e-11, 10000, -0.00306992, -0.196183, 0.0
0.116144, 867.972, -9.39783e-13, 10000, -0.00312445, -0.199681, 0.0
0.116144, 867.972, -7.32429e-14, 10000, -0.00317897, -0.20318, 0.0
0.116144, 867.972, -2.04572e-14, 10000, -0.00323349, -0.206678, 0.0
0.116144, 867.972, 1.90555e-14, 10000, -0.00328802, -0.210177, 0.0
0.116144, 867.972, -3.78469e-14, 10000, -0.00334254, -0.213675, 0.0
0.116144, 867.972, 2.62485e-14, 10000, -0.00339706, -0.217174, 0.0
0.116144, 867.972, -5.20033e-14, 10000, -0.00345159, -0.220672, 0.0
0.116144, 867.972, 8.68986e-14, 10000, -0.00350611, -0.224171, 0.0
0.116144, 867.972, -4.87917e-14, 10000, -0.00356063, -0.227669, 0.0
0.116144, 867.972, -2.8849e-15, 10000, -0.00361515, -0.231168, 0.0
0.116144, 867.972, 3.56847e-15, 10000, -0.00366968, -0.234666, 0.0
0.116144, 867.972, 1.37465e-14, 10000, -0.0037242, -0.238164, 0.0
0.116144, 867.972, -6.82271e-15, 10000, -0.00377872, -0.241663, 0.0
0.116144, 867.972, 3.03485e-14, 10000, -0.00383325, -0.245161, 0.0
0.116144, 867.972, -2.54963e-14, 10000, -0.00388777, -0.24866, 0.0
0.116144, 867.972, 1.1456e-14, 10000, -0.00394229, -0.252158, 0.0
0.116144, 867.972, -8.14492e-14, 10000, -0.00399682, -0.255657, 0.0
0.116144, 867.972, 9.53226e-14, 10000, -0.00405134, -0.259155, 0.0
0.116144, 867.972, 5.28327e-15, 10000, -0.00410586, -0.262654, 0.0
0.116144, 867.972, -4.08424e-14, 10000, -0.00416039, -0.266152, 0.0
0.116144, 867.972, 5.95514e-14, 10000, -0.00421491, -0.269651, 0.0
0.116144, 867.972, 1.47413e-14, 10000, -0.00426943, -0.273149, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.00479095, -0.101597, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.00495273, -0.105036, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.00511451, -0.108476, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.00527629, -0.111916, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.00543807, -0.115355, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.00559984, -0.118795, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.00576162, -0.122235, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.0059234, -0.125675, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.00608518, -0.129114, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.00624696, -0.132554, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.00640873, -0.135994, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.00657051, -0.139433, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.00673229, -0.142873, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.00689407, -0.146313, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), -0.00705585, -0.149753, 0.0
