density, u_velocity, v_velocity, pressure, x_points, y_points, z_points
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 0.015, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 0.045, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 0.075, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 0.105, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 0.135, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 0.165, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 0.195, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 0.225, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 0.255, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 0.285, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 0.315, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 0.345, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 0.375, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 0.405, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 0.435, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 0.465, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 0.495, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 0.525, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 0.555, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 0.585, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 0.615, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 0.645, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 0.675, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 0.705, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 0.735, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 0.765, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 0.795, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 0.825, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 0.855, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 0.885, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 0.915, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 0.945, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 0.975, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 1.005, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 1.035, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 1.065, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 1.095, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 1.125, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 1.155, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 1.185, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 1.215, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 1.245, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 1.275, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 1.305, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 1.335, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 1.365, 0.0
-nan(ind), -nan(ind), -nan(ind), nan, 0.0374065, 1.395, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 1.425, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 1.455, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 1.485, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 1.515, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 1.545, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 1.575, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 1.605, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 1.635, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 1.665, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 1.695, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 1.725, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 1.755, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 1.785, 0.0
-nan(ind), -nan(ind), -nan(ind), -nan(ind), 0.0374065, 1.815, 0.0
