density, u_velocity, v_velocity, pressure, x_points, y_points, z_points
0.116144, 867.972, 0, 10000, 0.147059, 0.12, 0.0
0.116144, 867.972, 0, 10000, 0.147059, 0.36, 0.0
0.116144, 867.972, 0, 10000, 0.147059, 0.6, 0.0
0.116144, 867.972, 0, 10000, 0.147059, 0.84, 0.0
0.116144, 867.972, 0, 10000, 0.147059, 1.08, 0.0
0.116144, 867.972, 0, 10000, 0.147059, 1.32, 0.0
0.116144, 867.972, 0, 10000, 0.147059, 1.56, 0.0
0.116144, 867.972, 0, 10000, 0.147059, 1.8, 0.0
0.116144, 867.972, 0, 10000, 0.147059, 2.04, 0.0
0.116144, 867.972, 0, 10000, 0.147059, 2.28, 0.0
0.116144, 867.972, 0, 10000, 0.147059, 2.52, 0.0
0.116144, 867.972, 0, 10000, 0.147059, 2.76, 0.0
0.116144, 867.972, 0, 10000, 0.147059, 3, 0.0
0.116144, 867.972, 0, 10000, 0.147059, 3.24, 0.0
0.116144, 867.972, 0, 10000, 0.147059, 3.48, 0.0
0.116144, 867.972, 0, 10000, 0.147059, 3.72, 0.0
0.116144, 867.972, 0, 10000, 0.147059, 3.96, 0.0
0.116144, 867.972, 0, 10000, 0.147059, 4.2, 0.0
0.116144, 867.972, 0, 10000, 0.147059, 4.44, 0.0
0.116144, 867.972, 0, 10000, 0.147059, 4.68, 0.0
0.116144, 867.972, 0, 10000, 0.147059, 4.92, 0.0
0.116144, 867.972, 0, 10000, 0.147059, 5.16, 0.0
0.116144, 867.972, 0, 10000, 0.147059, 5.4, 0.0
0.116144, 867.972, 0, 10000, 0.147059, 5.64, 0.0
0.116144, 867.972, 0, 10000, 0.147059, 5.88, 0.0
0.116144, 867.972, 0, 10000, 0.441176, 0.12, 0.0
0.116144, 867.972, 0, 10000, 0.441176, 0.36, 0.0
0.116144, 867.972, 0, 10000, 0.441176, 0.6, 0.0
0.116144, 867.972, 0, 10000, 0.441176, 0.84, 0.0
0.116144, 867.972, 0, 10000, 0.441176, 1.08, 0.0
0.116144, 867.972, 0, 10000, 0.441176, 1.32, 0.0
0.116144, 867.972, 0, 10000, 0.441176, 1.56, 0.0
0.116144, 867.972, 0, 10000, 0.441176, 1.8, 0.0
0.116144, 867.972, 0, 10000, 0.441176, 2.04, 0.0
0.116144, 867.972, 0, 10000, 0.441176, 2.28, 0.0
0.116144, 867.972, 0, 10000, 0.441176, 2.52, 0.0
0.116144, 867.972, 0, 10000, 0.441176, 2.76, 0.0
0.116144, 867.972, 0, 10000, 0.441176, 3, 0.0
0.116144, 867.972, 0, 10000, 0.441176, 3.24, 0.0
0.116144, 867.972, 0, 10000, 0.441176, 3.48, 0.0
0.116144, 867.972, 0, 10000, 0.441176, 3.72, 0.0
0.116144, 867.972, 0, 10000, 0.441176, 3.96, 0.0
0.116144, 867.972, 0, 10000, 0.441176, 4.2, 0.0
0.116144, 867.972, 0, 10000, 0.441176, 4.44, 0.0
0.116144, 867.972, 0, 10000, 0.441176, 4.68, 0.0
0.116144, 867.972, 0, 10000, 0.441176, 4.92, 0.0
0.116144, 867.972, 0, 10000, 0.441176, 5.16, 0.0
0.116144, 867.972, 0, 10000, 0.441176, 5.4, 0.0
0.116144, 867.972, 0, 10000, 0.441176, 5.64, 0.0
0.116144, 867.972, 0, 10000, 0.441176, 5.88, 0.0
0.116144, 867.972, 0, 10000, 0.735294, 0.12, 0.0
0.116144, 867.972, 0, 10000, 0.735294, 0.36, 0.0
0.116144, 867.972, 0, 10000, 0.735294, 0.6, 0.0
0.116144, 867.972, 0, 10000, 0.735294, 0.84, 0.0
0.116144, 867.972, 0, 10000, 0.735294, 1.08, 0.0
0.116144, 867.972, 0, 10000, 0.735294, 1.32, 0.0
0.116144, 867.972, 0, 10000, 0.735294, 1.56, 0.0
0.116144, 867.972, 0, 10000, 0.735294, 1.8, 0.0
0.116144, 867.972, 0, 10000, 0.735294, 2.04, 0.0
0.116144, 867.972, 0, 10000, 0.735294, 2.28, 0.0
0.116144, 867.972, 0, 10000, 0.735294, 2.52, 0.0
0.116144, 867.972, 0, 10000, 0.735294, 2.76, 0.0
0.116144, 867.972, 0, 10000, 0.735294, 3, 0.0
0.116144, 867.972, 0, 10000, 0.735294, 3.24, 0.0
0.116144, 867.972, 0, 10000, 0.735294, 3.48, 0.0
0.116144, 867.972, 0, 10000, 0.735294, 3.72, 0.0
0.116144, 867.972, 0, 10000, 0.735294, 3.96, 0.0
0.116144, 867.972, 0, 10000, 0.735294, 4.2, 0.0
0.116144, 867.972, 0, 10000, 0.735294, 4.44, 0.0
0.116144, 867.972, 0, 10000, 0.735294, 4.68, 0.0
0.116144, 867.972, 0, 10000, 0.735294, 4.92, 0.0
0.116144, 867.972, 0, 10000, 0.735294, 5.16, 0.0
0.116144, 867.972, 0, 10000, 0.735294, 5.4, 0.0
0.116144, 867.972, 0, 10000, 0.735294, 5.64, 0.0
0.116144, 867.972, 0, 10000, 0.735294, 5.88, 0.0
0.116144, 867.972, 0, 10000, 1.02941, 0.12, 0.0
0.116144, 867.972, 0, 10000, 1.02941, 0.36, 0.0
0.116144, 867.972, 0, 10000, 1.02941, 0.6, 0.0
0.116144, 867.972, 0, 10000, 1.02941, 0.84, 0.0
0.116144, 867.972, 0, 10000, 1.02941, 1.08, 0.0
0.116144, 867.972, 0, 10000, 1.02941, 1.32, 0.0
0.116144, 867.972, 0, 10000, 1.02941, 1.56, 0.0
0.116144, 867.972, 0, 10000, 1.02941, 1.8, 0.0
0.116144, 867.972, 0, 10000, 1.02941, 2.04, 0.0
0.116144, 867.972, 0, 10000, 1.02941, 2.28, 0.0
