density, u_velocity, v_velocity, pressure, x_points, y_points, z_points
nan, nan, nan, nan, -0.00158145, -0.101691, 0.0
nan, nan, nan, nan, -0.0016349, -0.105154, 0.0
nan, nan, nan, nan, -0.00168941, -0.108686, 0.0
nan, nan, nan, nan, -0.00174499, -0.112288, 0.0
nan, nan, nan, nan, -0.00180168, -0.115961, 0.0
nan, nan, nan, nan, -0.00185948, -0.119707, 0.0
nan, nan, nan, nan, -0.00191844, -0.123527, 0.0
nan, nan, nan, nan, -0.00197856, -0.127423, 0.0
nan, nan, nan, nan, -0.00203987, -0.131396, 0.0
nan, nan, nan, nan, -0.00210239, -0.135448, 0.0
nan, nan, nan, nan, -0.00216615, -0.13958, 0.0
nan, nan, nan, nan, -0.00223118, -0.143793, 0.0
nan, nan, nan, nan, -0.00229749, -0.14809, 0.0
nan, nan, nan, nan, -0.00236511, -0.152473, 0.0
nan, nan, nan, nan, -0.00243408, -0.156942, 0.0
nan, nan, nan, nan, -0.00250441, -0.161499, 0.0
nan, nan, nan, nan, -0.00257613, -0.166147, 0.0
nan, nan, nan, nan, -0.00264927, -0.170887, 0.0
nan, nan, nan, nan, -0.00272386, -0.17572, 0.0
nan, nan, nan, nan, -0.00279993, -0.18065, 0.0
nan, nan, nan, nan, -0.00287751, -0.185676, 0.0
nan, nan, nan, nan, -0.00295662, -0.190803, 0.0
nan, nan, nan, nan, -0.00303729, -0.196031, 0.0
nan, nan, nan, nan, -0.00311957, -0.201362, 0.0
nan, nan, nan, nan, -0.00320347, -0.206799, 0.0
nan, nan, nan, nan, -0.00328904, -0.212344, 0.0
nan, nan, nan, nan, -0.0033763, -0.217999, 0.0
nan, nan, nan, nan, -0.00346528, -0.223765, 0.0
nan, nan, nan, nan, -0.00355603, -0.229646, 0.0
nan, nan, nan, nan, -0.00364858, -0.235643, 0.0
nan, nan, nan, nan, -0.00374296, -0.241759, 0.0
nan, nan, nan, nan, -0.00383921, -0.247996, 0.0
nan, nan, nan, nan, -0.00393736, -0.254356, 0.0
nan, nan, nan, nan, -0.00403746, -0.260843, 0.0
nan, nan, nan, nan, -0.00413954, -0.267458, 0.0
nan, nan, nan, nan, -0.00424364, -0.274203, 0.0
nan, nan, nan, nan, -0.0043498, -0.281083, 0.0
nan, nan, nan, nan, -0.00445806, -0.288098, 0.0
nan, nan, nan, nan, -0.00456847, -0.295253, 0.0
nan, nan, nan, nan, -0.00468106, -0.302549, 0.0
nan, nan, nan, nan, -0.00479589, -0.30999, 0.0
nan, nan, nan, nan, -0.00491298, -0.317578, 0.0
nan, nan, nan, nan, -0.0050324, -0.325316, 0.0
nan, nan, nan, nan, -0.00515418, -0.333208, 0.0
nan, nan, nan, nan, -0.00527837, -0.341255, 0.0
nan, nan, nan, nan, -0.00540502, -0.349463, 0.0
nan, nan, nan, nan, -0.00553418, -0.357832, 0.0
nan, nan, nan, nan, -0.00566589, -0.366368, 0.0
nan, nan, nan, nan, -0.00580022, -0.375072, 0.0
nan, nan, nan, nan, -0.0059372, -0.383949, 0.0
nan, nan, nan, nan, -0.0060769, -0.393001, 0.0
nan, nan, nan, nan, -0.004742, -0.101565, 0.0
nan, nan, nan, nan, -0.0049006, -0.104971, 0.0
nan, nan, nan, nan, -0.00506235, -0.108445, 0.0
nan, nan, nan, nan, -0.00522729, -0.111987, 0.0
nan, nan, nan, nan, -0.0053955, -0.115599, 0.0
nan, nan, nan, nan, -0.00556705, -0.119283, 0.0
nan, nan, nan, nan, -0.00574199, -0.123039, 0.0
nan, nan, nan, nan, -0.00592039, -0.126871, 0.0
nan, nan, nan, nan, -0.00610233, -0.130777, 0.0
nan, nan, nan, nan, -0.00628787, -0.134762, 0.0
nan, nan, nan, nan, -0.00647708, -0.138825, 0.0
nan, nan, nan, nan, -0.00667004, -0.142969, 0.0
nan, nan, nan, nan, -0.00686682, -0.147194, 0.0
nan, nan, nan, nan, -0.0070675, -0.151504, 0.0
nan, nan, nan, nan, -0.00727215, -0.155899, 0.0
nan, nan, nan, nan, -0.00748085, -0.16038, 0.0
nan, nan, nan, nan, -0.00769369, -0.164951, 0.0
nan, nan, nan, nan, -0.00791074, -0.169612, 0.0
nan, nan, nan, nan, -0.00813209, -0.174365, 0.0
nan, nan, nan, nan, -0.00835782, -0.179213, 0.0
nan, nan, nan, nan, -0.00858802, -0.184156, 0.0
nan, nan, nan, nan, -0.00882278, -0.189197, 0.0
nan, nan, nan, nan, -0.00906219, -0.194338, 0.0
nan, nan, nan, nan, -0.00930633, -0.199581, 0.0
nan, nan, nan, nan, -0.00955532, -0.204928, 0.0
nan, nan, nan, nan, -0.00980923, -0.210381, 0.0
nan, nan, nan, nan, -0.0100682, -0.215941, 0.0
