density, u_velocity, v_velocity, pressure, x_points, y_points, z_points
0.12479, 1736.83, -18.4389, 11165.5, -0.0015841, -0.100846, 0.0
0.118148, 1735.79, -2.05787, 10245.1, -0.00161123, -0.102586, 0.0
0.116457, 1735.89, 3.02743, 10037.5, -0.00163835, -0.104327, 0.0
0.116186, 1735.93, 3.7855, 10004.7, -0.00166548, -0.106067, 0.0
0.116153, 1735.94, 3.83037, 10000.7, -0.0016926, -0.107808, 0.0
0.116149, 1735.94, 3.78699, 10000.3, -0.00171973, -0.109548, 0.0
0.116149, 1735.94, 3.73553, 10000.2, -0.00174685, -0.111288, 0.0
0.116148, 1735.94, 3.68462, 10000.2, -0.00177398, -0.113029, 0.0
0.116148, 1735.94, 3.635, 10000.2, -0.0018011, -0.114769, 0.0
0.116148, 1735.94, 3.58671, 10000.2, -0.00182823, -0.11651, 0.0
0.116148, 1735.94, 3.53968, 10000.2, -0.00185535, -0.11825, 0.0
0.116148, 1735.94, 3.49388, 10000.2, -0.00188248, -0.119991, 0.0
0.116148, 1735.94, 3.44925, 10000.2, -0.0019096, -0.121731, 0.0
0.116148, 1735.94, 3.40575, 10000.2, -0.00193673, -0.123472, 0.0
0.116148, 1735.94, 3.36335, 10000.2, -0.00196385, -0.125212, 0.0
0.116148, 1735.94, 3.32198, 10000.2, -0.00199098, -0.126953, 0.0
0.116148, 1735.94, 3.28163, 10000.2, -0.0020181, -0.128693, 0.0
0.116147, 1735.94, 3.24225, 10000.2, -0.00204523, -0.130434, 0.0
0.116147, 1735.94, 3.20381, 10000.2, -0.00207236, -0.132174, 0.0
0.116147, 1735.94, 3.16627, 10000.2, -0.00209948, -0.133915, 0.0
0.116147, 1735.94, 3.1296, 10000.2, -0.00212661, -0.135655, 0.0
0.116147, 1735.94, 3.09378, 10000.2, -0.00215373, -0.137396, 0.0
0.116147, 1735.94, 3.05877, 10000.2, -0.00218086, -0.139136, 0.0
0.116147, 1735.94, 3.02455, 10000.2, -0.00220798, -0.140877, 0.0
0.116147, 1735.94, 2.99109, 10000.2, -0.00223511, -0.142617, 0.0
0.116147, 1735.94, 2.95835, 10000.1, -0.00226223, -0.144358, 0.0
0.116147, 1735.94, 2.92633, 10000.1, -0.00228936, -0.146098, 0.0
0.116147, 1735.94, 2.895, 10000.1, -0.00231648, -0.147839, 0.0
0.116147, 1735.94, 2.86434, 10000.1, -0.00234361, -0.149579, 0.0
0.116147, 1735.94, 2.83433, 10000.1, -0.00237073, -0.15132, 0.0
0.116147, 1735.94, 2.80494, 10000.1, -0.00239786, -0.15306, 0.0
0.116147, 1735.94, 2.77615, 10000.1, -0.00242498, -0.154801, 0.0
0.116147, 1735.94, 2.74795, 10000.1, -0.00245211, -0.156541, 0.0
0.116147, 1735.94, 2.72032, 10000.1, -0.00247923, -0.158282, 0.0
0.116146, 1735.94, 2.6932, 10000.1, -0.00250636, -0.160022, 0.0
0.116146, 1735.94, 2.66666, 10000.1, -0.00253348, -0.161763, 0.0
0.116146, 1735.94, 2.64064, 10000.1, -0.00256061, -0.163503, 0.0
0.116146, 1735.94, 2.61512, 10000.1, -0.00258773, -0.165243, 0.0
0.116146, 1735.94, 2.5901, 10000.1, -0.00261486, -0.166984, 0.0
0.116146, 1735.94, 2.56555, 10000.1, -0.00264199, -0.168724, 0.0
0.116146, 1735.94, 2.54146, 10000.1, -0.00266911, -0.170465, 0.0
0.116146, 1735.94, 2.51782, 10000.1, -0.00269624, -0.172205, 0.0
0.116146, 1735.94, 2.49462, 10000.1, -0.00272336, -0.173946, 0.0
0.116146, 1735.94, 2.47184, 10000.1, -0.00275049, -0.175686, 0.0
0.116146, 1735.94, 2.44948, 10000.1, -0.00277761, -0.177427, 0.0
0.116146, 1735.94, 2.42752, 10000.1, -0.00280474, -0.179167, 0.0
0.116146, 1735.94, 2.40595, 10000.1, -0.00283186, -0.180908, 0.0
0.116146, 1735.94, 2.38476, 10000.1, -0.00285899, -0.182648, 0.0
0.116146, 1735.94, 2.36395, 10000.1, -0.00288611, -0.184389, 0.0
0.116146, 1735.94, 2.34349, 10000.1, -0.00291324, -0.186129, 0.0
0.116146, 1735.94, 2.32339, 10000.1, -0.00294036, -0.18787, 0.0
0.116146, 1735.94, 2.30363, 10000.1, -0.00296749, -0.18961, 0.0
0.116146, 1735.94, 2.2842, 10000.1, -0.00299461, -0.191351, 0.0
0.116146, 1735.94, 2.2651, 10000.1, -0.00302174, -0.193091, 0.0
0.116146, 1735.94, 2.24631, 10000.1, -0.00304886, -0.194832, 0.0
0.116146, 1735.94, 2.22784, 10000.1, -0.00307599, -0.196572, 0.0
0.116146, 1735.94, 2.20967, 10000.1, -0.00310311, -0.198313, 0.0
0.116146, 1735.94, 2.19179, 10000.1, -0.00313024, -0.200053, 0.0
0.116146, 1735.94, 2.1742, 10000.1, -0.00315737, -0.201794, 0.0
0.116146, 1735.94, 2.1569, 10000.1, -0.00318449, -0.203534, 0.0
0.116146, 1735.94, 2.13986, 10000.1, -0.00321162, -0.205275, 0.0
0.116146, 1735.94, 2.1231, 10000.1, -0.00323874, -0.207015, 0.0
0.116146, 1735.94, 2.10659, 10000.1, -0.00326587, -0.208756, 0.0
0.116146, 1735.94, 2.09034, 10000.1, -0.00329299, -0.210496, 0.0
0.116146, 1735.94, 2.07434, 10000.1, -0.00332012, -0.212237, 0.0
0.116145, 1735.94, 2.05858, 10000.1, -0.00334724, -0.213977, 0.0
0.116145, 1735.94, 2.04306, 10000.1, -0.00337437, -0.215718, 0.0
0.116145, 1735.94, 2.02778, 10000.1, -0.00340149, -0.217458, 0.0
0.116145, 1735.94, 2.01272, 10000.1, -0.00342862, -0.219198, 0.0
0.116145, 1735.94, 1.99788, 10000.1, -0.00345574, -0.220939, 0.0
0.116145, 1735.94, 1.98327, 10000.1, -0.00348287, -0.222679, 0.0
0.116145, 1735.94, 1.96886, 10000.1, -0.00350999, -0.22442, 0.0
0.116145, 1735.94, 1.95466, 10000.1, -0.00353712, -0.22616, 0.0
0.116145, 1735.94, 1.94067, 10000.1, -0.00356424, -0.227901, 0.0
0.116145, 1735.94, 1.92688, 10000.1, -0.00359137, -0.229641, 0.0
0.116145, 1735.94, 1.91328, 10000.1, -0.00361849, -0.231382, 0.0
